Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made,Sales_Change,Satisfaction_Change,Purchase_Made_Numeric
treatment,high value,120.39025369105548,190.21401405129544,70.25207641696215,77.34585475617735,no,69.82376036023996,7.093778339215191,0
treatment,high value,274.80927844898315,439.9940137138674,70.25207641696215,100.0,no,165.18473526488424,29.747923583037846,0
treatment,low value,150.1242480687286,224.64573546182376,70.25207641696215,73.87259310735006,no,74.52148739309516,3.620516690387902,0
control,unknown,234.8676162528717,289.0827276024662,88.66007560405409,89.92488113,yes,54.21511134959451,1.264805525945917,1
unknown,low value,123.35662831572516,203.23984244130955,70.25207641696215,55.077772985464016,no,79.88321412558439,-15.174303431498139,0
treatment,medium value,186.7461833365121,276.0152879661638,70.25207641696215,67.23219933,yes,89.26910462965168,-3.019877086962154,1
treatment,low value,207.82844831135608,329.99091540789965,70.25207641696215,74.69987377191946,no,122.16246709654357,4.447797354957302,0
control,unknown,153.03809413210072,177.24635100012617,84.90137242,91.51460289461484,no,24.208256868025444,6.613230474614838,0
unknown,medium value,156.4796108754431,190.5737004873868,77.76580443,79.2355691,yes,34.0940896119437,1.4697646700000035,1
unknown,medium value,211.38500890813972,247.7287543707666,79.34779446037925,73.87259310735006,yes,36.343745462626885,-5.475201353029192,1
treatment,medium value,201.19715824780272,308.0101488029235,70.25207641696215,94.17749698325376,yes,106.81299055512076,23.925420566291606,1
treatment,medium value,222.9536195,341.1863766388932,79.47348840267964,71.16129553,no,118.23275713889319,-8.312192872679631,0
unknown,low value,174.74387731896115,203.37944546287864,69.40144210756635,73.33962518129648,yes,28.63556814391748,3.93818307373013,1
treatment,medium value,232.86257883970208,367.7990853794346,67.45341566,66.07401595251282,no,134.9365065397325,-1.379399707487181,0
control,high value,197.47750808997029,239.02208232855568,94.75079901031322,100.0,yes,41.5445742385854,5.249200989686784,1
control,high value,265.0994409441151,280.45795220654577,100.0,73.87259310735006,yes,15.358511262430682,-26.127406892649944,1
treatment,medium value,203.71699822858852,280.45795220654577,89.69831532231207,100.0,no,76.74095397795725,10.30168467768793,0
treatment,high value,203.71699822858852,326.3718993255051,91.07828584978736,87.89969509,no,122.6549010969166,-3.178590759787369,0
treatment,low value,223.0854149299169,349.4244000742204,59.15384138310074,76.0,yes,126.33898514430348,16.84615861689926,1
treatment,low value,160.9761116729425,244.0492501861708,51.38250345168834,72.85302719070093,unknown,83.07313851322832,21.470523739012584,0
control,medium value,150.5274313442329,176.5325250396928,75.29311575127096,73.87259310735006,yes,26.00509369545992,-1.4205226439209042,1
control,unknown,287.20910062595857,349.23216139005154,68.05595163216985,75.92051120859429,unknown,62.023060764092975,7.8645595764244405,0
control,medium value,203.71699822858852,250.14415493301533,82.30284252882083,77.11720800013514,yes,46.42715670442681,-5.185634528685696,1
control,high value,251.8330880488313,308.8203541314737,100.0,73.87259310735006,yes,56.98726608264241,-26.127406892649944,1
control,high value,111.04716300828224,114.9906734368662,73.70090531628838,73.87259310735006,yes,3.943510428583963,0.17168779106167165,1
treatment,unknown,246.00196787926905,393.0335368355158,53.05369613669498,74.06062497200409,unknown,147.03156895624676,21.00692883530911,0
control,unknown,375.3144319407609,280.45795220654577,83.81541486,92.02782857952108,yes,-94.85647973421516,8.21241371952108,1
control,low value,241.55342504145003,294.1067665821401,51.1915072,50.61095327199661,unknown,52.55334154069007,-0.5805539280033898,0
unknown,high value,316.0574233907554,367.1941321360819,85.40537802547749,92.91909051006527,no,51.13670874532653,7.513712484587785,0
treatment,low value,168.63920325681497,257.84959038433976,45.61640690421987,49.82881530267504,no,89.2103871275248,4.2124083984551675,0
treatment,medium value,231.1142685560825,355.7489499005487,72.09768853702275,81.67388543,yes,124.63468134446623,9.57619689297725,1
treatment,high value,261.623348950682,408.0748766383448,70.25207641696215,100.0,yes,146.4515276876628,29.747923583037846,1
treatment,low value,159.19636683448098,259.8515101070864,70.25207641696215,58.19591203658089,no,100.65514327260544,-12.056164380381261,0
control,high value,225.4795421857093,270.7915837938347,70.25207641696215,100.0,yes,45.31204160812541,29.747923583037846,1
control,medium value,161.24285099172602,199.62809988656005,61.54858033460578,63.59451991652797,no,38.385248894834035,2.045939581922191,0
treatment,unknown,161.94714538100797,261.40430341122294,44.6422698961108,73.87259310735006,unknown,99.45715803021497,29.23032321123926,0
treatment,high value,274.94968147861374,280.45795220654577,100.0,100.0,no,5.508270727932029,0.0,0
control,unknown,137.72195129965368,165.62233604200725,80.77690580064893,74.29545476678571,yes,27.900384742353566,-6.481451033863223,1
control,medium value,256.67662604004033,314.5635561283457,86.07667917,97.91635027667547,yes,57.88693008830535,11.839671106675468,1
treatment,unknown,203.71699822858852,178.53271156809097,50.30918876074079,32.365391187138755,yes,-25.18428666049755,-17.943797573602033,1
treatment,low value,190.4340289503692,300.3899028286908,44.22969061180101,47.20999789,no,109.95587387832163,2.9803072781989854,0
treatment,high value,247.35890601744657,397.8309965457165,84.50321875379431,94.33104943083065,no,150.47209052826994,9.827830677036332,0
treatment,unknown,268.452202763386,280.45795220654577,88.63660702021724,100.0,yes,12.005749443159743,11.363392979782759,1
control,unknown,199.84553536523143,242.36887577476668,76.23979621651661,87.23288153703453,yes,42.52334040953525,10.99308532051792,1
control,medium value,161.66733659365357,199.22008881968927,70.25207641696215,73.87259310735006,yes,37.55275222603569,3.620516690387902,1
control,low value,194.8934723407881,230.8376502254033,52.75073184773432,73.87259310735006,no,35.944177884615215,21.121861259615734,0
treatment,high value,340.1994553017724,555.6109114,70.25207641696215,88.04189842065715,no,215.41145609822757,17.789822003694994,0
treatment,high value,224.1696550692914,337.5832039297872,78.70935350186983,75.41696749267113,yes,113.41354886049581,-3.292386009198694,1
unknown,low value,155.5296040759334,175.28713623583414,47.53222862996574,54.23933860722937,yes,19.757532159900734,6.707109977263627,1
control,unknown,203.71699822858852,201.982069607396,53.352982310208006,60.35188613585971,no,-1.7349286211925232,6.998903825651702,0
control,medium value,215.3638714947002,253.4986213552217,52.698142644294975,51.608407133953385,no,38.13474986052151,-1.0897355103415904,0
control,unknown,203.71699822858852,232.8688176142462,75.67053104602675,90.77073928395689,unknown,29.15181938565769,15.100208237930133,0
treatment,low value,203.71699822858852,278.76315564482894,54.93443013072565,56.54720919893828,yes,75.04615741624042,1.6127790682126317,1
control,low value,255.13299624567287,307.5450231683733,54.228815236026094,49.46293718196902,unknown,52.41202692270042,-4.765878054057076,0
control,high value,270.4994340281296,314.39840607229775,100.0,100.0,no,43.89897204416815,0.0,0
control,low value,203.71699822858852,213.22785733562955,57.84517968751894,73.87259310735006,yes,9.510859107041028,16.027413419831113,1
control,low value,203.71699822858852,226.4744110068464,53.47558782727217,48.79326383,yes,22.757412778257873,-4.682323997272171,1
control,high value,231.0584971006295,272.2458796613564,98.26277193620092,96.07877015,no,41.18738256072692,-2.1840017862009233,0
control,low value,219.8690475264767,262.0463943341344,50.36320376170482,73.87259310735006,unknown,42.1773468076577,23.50938934564524,0
unknown,medium value,267.2133344848373,315.8032592008357,78.0265781,84.77453233249253,yes,48.58992471599845,6.747954232492532,1
treatment,medium value,189.3791765450454,297.5223209638963,81.15175646132907,71.53976421839575,yes,108.14314441885088,-9.611992242933326,1
treatment,high value,169.06305313064416,258.02247335248376,58.203025362355454,73.34771553578538,no,88.9594202218396,15.144690173429929,0
treatment,unknown,160.31169460270226,260.07900219339064,66.86441741848279,71.43977987257827,yes,99.76730759068838,4.575362454095483,1
treatment,medium value,160.89614435383632,280.45795220654577,73.43743442000661,73.87259310735006,no,119.56180785270945,0.43515868734344565,0
control,medium value,129.50065285208012,145.14014324321107,78.15397446683629,64.50321704817112,yes,15.639490391130948,-13.650757418665165,1
treatment,unknown,203.71699822858852,420.0778166647841,81.74541972338548,73.87259310735006,yes,216.3608184361956,-7.872826616035425,1
treatment,medium value,248.79328192823573,395.3543345902266,70.25207641696215,72.41574320261095,yes,146.56105266199086,2.1636667856488003,1
control,low value,88.87551919866848,98.62751341122596,51.49559422230099,73.87259310735006,no,9.751994212557477,22.37699888504907,0
control,unknown,192.7404042045038,222.4364962150106,56.52969498109596,73.87259310735006,unknown,29.696092010506817,17.3428981262541,0
treatment,low value,171.90408169570918,271.9265994315174,70.25207641696215,76.0,no,100.02251773580821,5.747923583037846,0
treatment,low value,170.9957798951939,277.9525927,53.698990906978274,73.87259310735006,yes,106.95681280480613,20.173602200371782,1
control,medium value,203.71699822858852,109.87743255421296,70.25207641696215,67.75007814868873,yes,-93.83956567437556,-2.501998268273425,1
treatment,high value,224.24087574142217,346.6071812079758,100.0,100.0,yes,122.36630546655365,0.0,1
control,high value,232.51132493786795,256.62566756567327,63.062861393382605,93.37999232021822,unknown,24.114342627805314,30.317130926835617,0
control,medium value,203.71699822858852,184.20465275374332,69.8938987,73.87259310735006,yes,-19.512345474845205,3.978694407350062,1
control,medium value,290.7450851245945,354.9560033,65.34838678061848,74.41778817,no,64.21091817540554,9.069401389381511,0
control,high value,270.10131473260986,315.4405039791309,97.7515369672904,100.0,no,45.339189246521016,2.2484630327095942,0
treatment,unknown,173.46976562772736,263.605731736028,90.28134835751624,89.51932212890044,no,90.13596610830066,-0.7620262286157953,0
unknown,medium value,254.25412389522683,305.62317688693645,61.80676074269895,48.25703606371295,no,51.36905299170962,-13.549724678985996,0
unknown,medium value,203.71699822858852,232.3597596136203,77.45738856050845,76.15726725,yes,28.642761385031775,-1.3001213105084446,1
treatment,low value,237.0115314360732,361.14739009215896,47.72744663182367,37.05131560080248,yes,124.13585865608576,-10.676131031021185,1
control,low value,203.71699822858852,280.45795220654577,52.96179412072136,42.94497365535867,yes,76.74095397795725,-10.016820465362684,1
treatment,high value,234.13456173325125,369.5486201428543,84.91287521707737,83.11956926972054,no,135.41405840960306,-1.7933059473568278,0
treatment,medium value,143.2764763779125,219.7153521035912,78.15695816571727,73.87259310735006,no,76.43887572567868,-4.284365058367214,0
unknown,high value,186.21055644824523,280.45795220654577,82.54200016294523,86.45764511508737,yes,94.24739575830054,3.915644952142145,1
control,unknown,106.20636844646602,131.8192987,30.30831624941817,20.985695717258704,yes,25.612930253533975,-9.322620532159466,1
unknown,low value,129.2019007825813,211.89246777371696,45.84193073741665,38.32411054023574,yes,82.69056699113565,-7.517820197180903,1
treatment,high value,163.5747517928601,266.57052547893613,90.74983582774324,98.34173585399624,unknown,102.99577368607603,7.5919000262530005,0
control,low value,116.78416293526917,132.6673589420809,49.19475965579601,56.48279335429794,yes,15.883196006811744,7.288033698501927,1
treatment,medium value,203.71699822858852,280.45795220654577,84.25039240482349,81.37806641,no,76.74095397795725,-2.872325994823484,0
treatment,high value,131.91337752417343,203.54666515014105,77.67863229,82.60663014529032,unknown,71.63328762596763,4.927997855290329,0
treatment,medium value,218.77922395970924,280.45795220654577,78.89906751,85.85758147055279,no,61.67872824683653,6.958513960552793,0
treatment,medium value,203.71699822858852,394.8960434857236,77.97135251574171,100.0,yes,191.1790452571351,22.028647484258286,1
treatment,unknown,144.5005693073187,225.06865287181992,54.728417199470655,71.20530796610312,yes,80.56808356450122,16.476890766632465,1
control,medium value,205.52440795963832,245.2591260361208,74.00727545504854,84.85521750611088,yes,39.734718076482466,10.847942051062333,1
unknown,unknown,209.64323927071703,319.7245357259237,86.86576274557648,65.94799210031493,no,110.08129645520668,-20.91777064526154,0
treatment,medium value,176.56208292255707,275.70639082368206,74.48040034,93.84733771035684,yes,99.14430790112499,19.366937370356837,1
control,medium value,203.71699822858852,280.45795220654577,66.10344613372189,77.55125368575152,no,76.74095397795725,11.44780755202963,0
control,medium value,148.88603864210867,176.2357859203782,70.25207641696215,68.79883150638179,yes,27.34974727826952,-1.4532449105803664,1
control,medium value,283.58131488409583,335.84861337315755,68.22894118195406,92.79931569589502,no,52.267298489061716,24.570374513940962,0
unknown,unknown,210.7254721756861,328.7788272712461,70.25207641696215,73.87259310735006,unknown,118.05335509556,3.620516690387902,0
control,low value,174.27566688883084,210.0652517879817,48.71249516872538,73.87259310735006,yes,35.78958489915087,25.160097938624673,1
treatment,high value,114.97468016137924,171.50847513408772,86.38188259054058,81.31302435923568,yes,56.53379497270848,-5.068858231304901,1
